fold_id,cv_tag,html_id,sent_id,text,tag
0,cv007,4968,21,"lapaglia plays stevie dee , a suave , overly polite mafioso who is formally courting sheedy with old-fashioned chivalry .",pos
0,cv007,4968,22,lapaglia's sincere but dim-witted character is a riot .,pos
0,cv007,4968,23,"and what's uncanny is that lapaglia is a dead ringer for robert de niro , with a little bit of alec baldwin thrown in for good measure .",pos
0,cv007,4968,24,"lapaglia seems to have attended the de niro school of gangster acting , and his inspired performance is partly a tribute to his role-model and partly a rip-off .",pos
0,cv007,4968,25,"i don't know whether to say a star is born or a star is re-born , but i do know that lapaglia's over-the-top performance should not be missed .",pos
0,cv007,4968,26,"the scrumptious comic acting , however , extends well beyond sheedy and lapaglia .",pos
0,cv007,4968,27,"joe pesci , in particular , sinks his teeth into his role as alda's unscrupulous brother-in-law , a slum lord with mob ties , who is cheating on his wife ( catherine o'hara ) .",pos
0,cv007,4968,28,"alda , faced with challenge of both directing and acting , somehow finds just the right comic touch as the bride's financially-strapped father , a carpenter whose dreams are bigger than his wallet .",pos
0,cv007,4968,29,"the film adopts alda's psychological point of view as he tries to one : plan the wedding , and two : pay for it .",pos
0,cv007,4968,30,"as a filmmaker , alda's style of humor is remarkably restrained and tasteful .",pos
0,cv007,4968,31,"and while he doesn't have the comic genius of a woody allen , alda does possess the inspiration to make movies which are ten times more entertaining than the slop which usually passes for comedy .",pos
0,cv008,29435,0,"after bloody clashes and independence won , lumumba refused to pander to the belgians , who continued a condescending and paternalistic relationship with the congo .",pos
0,cv008,29435,1,"their officers , particularly general janssens ( rudi delhem ) in the force publique , the congo's army , caused rebellions , undermining lumumba , who was outraged at the rape and murder of belgian nationals .",pos
0,cv008,29435,2,"with unrest building , moise tshombe ( pascal nzonzi ) and the province of katanga , which contained 70 percent of the country's resources , proclaimed secession .",pos
0,cv008,29435,3,"lumumba replaced janssens , making mobutu a colonel , and went on a pacification",pos
0,cv008,29435,4,"tour with congolese president joseph kasa vubu ( maka kotto ) , but it was too late .",pos
0,cv008,29435,5,"'when you want to drown a dog , you say it has rabies , ' prophesies lumumba of his own fate .",pos
0,cv008,29435,6,"peck and bonitzer do an exemplary job telling a complicated tale with a myriad of players , although they frequently succumb to cliche , particularly regarding lumumba's private life .",pos
0,cv008,29435,7,"peck's script illuminates bantu sayings like 'the hand that gives , rules' when lumumba uses it with the american ambassador .",pos
0,cv008,29435,8,"peck's direction is less assured , with many scenes unfortunately playing like standard television fare .",pos
0,cv008,29435,9,"he's served well , though , by his casting of ebouaney in the title role .",pos
0,cv008,29435,10,"ebouaney is dynamic , radiating his character's fierce passion for his people and his country .",pos
0,cv008,29435,11,"lumumba's intelligence and ability to strategize , even as he's cornered by insurmountable odds , are given life by ebouaney .",pos
0,cv008,29435,12,peck's subject and lead actor elevate his film above its mediocre production .,pos
0,cv008,29435,13,""" lumumba "" is a story that deserves to be told and ebouaney's performance makes the tragedy personally felt .",pos
0,cv009,29592,0,the american action film has been slowly drowning to death in a sea of asian wire-fu copycats .,pos
0,cv009,29592,1,"it's not a pretty death , and it's leaving the likes of schwartznager , stallone , and van damme wearing cement galoshes at the bottom of a kung fu sea .",pos
0,cv009,29592,2,"sometimes , the mix results in a mind-blowing spectacle unlike any other .",pos
0,cv009,29592,3,"quality action with amazing and exciting stunt work , as in 1999's the matrix , can be a real gem .",pos
0,cv009,29592,4,"but too often hollywood gets it wrong , even when they pay off chinese directors .",pos
0,cv009,29592,5,flying ninjas and floating karate masters have been replaced by soaring bronx detectives and slow motion kicking scientists .,pos
0,cv009,29592,6,mostly it's laughable .,pos
0,cv009,29592,7,"in hollywood's rush to emulate the success of the matrix , trademark asian stunt choreography has become more of a joke than an art form .",pos
0,cv009,29592,8,"but iron monkey , the latest asian import , shows us how to get it right .",pos
0,cv009,29592,9,"iron monkey ( actually a reissue of a 1993 film ) is the story of a 19th chinese vigilante ( rongguang yu ) , fighting with his own unique style of shaolin kung fu for the rights of the oppressed and the bellies of the hungry .",pos
0,cv009,29592,10,"but it is also a piece of the narrative of legendary chinese film hero wong fei-hong , most recently seen in one of the most overlooked , and possibly best films of 2000 , drunken master 2 ( released in the u . s . as the legend of drunken master ) .",pos
0,cv009,29592,11,"unlike drunken master 2 , which stars jackie chan as an adult fei-hong , iron monkey finds a much younger fei-hong ( sze-man tsang ) and his father wong kei-ying ( yen chi dan ) thrust into the middle of iron monkey's fight against oppression .",pos
0,cv009,29592,12,"iron monkey succeeds as no kung fu film since drunken master 2 . at times , fighting styles , especially that of monkey himself , do devolve into the ridiculous twinkle-toed floating of films like crouching tiger , hidden dragon , director yuen wo ping eventually remembers to bring his action scenes back to earth .",pos
0,cv009,29592,13,"iron monkey is at its heart a hardcore , kung fu action film rather than any kind of drama a la crouching tiger .",pos
0,cv009,29592,14,"however , there are brief moments of profoundness shared between characters , such as those that pass between our outlaw hero and his good-hearted but misguided enemy , chief fox .",pos
0,cv009,29592,15,"in those moments , and in others , iron monkey manages to transcend its mindless kung fu nature to touch the hearts and minds of its audience .",pos
0,cv009,29592,16,"while in no way the equal of a masterpiece like drunken master 2 , iron monkey dances quite nicely to the invading kung fu tune .",pos
0,cv009,29592,17,aka siunin wong fei-hung tsi titmalau .,pos
0,cv010,29198,0,"after watching "" rat race "" last week , i noticed my cheeks were sore and realized that , when not laughing aloud , i had held a grin for virtually all of the film's 112 minutes .",pos
